case,rank,tier,dataset,obj_id,name,scene,im,gt_idx,visib,condition,cad,cad_units_m,pose_source,fp_conf,fp_fail,dsym_mm,dsym_norm,f05,place_mm,settle_mm,world,plane_inlier,plane_angle_deg,bottom_gap_mm,n_cand,n_reach,n_blocked,n_att,n_succ,first_succ,succ,lift_cm,att_seq,fail_reason,runtime_s,ts,yaw_deg,graspable_pose
ycbv6,5,0,ycbv,6,tuna fish can,59,99,2,,proxy,gso/Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g,1,fp_solo_render,138.219,,27.78,0.3094,0.0886,45.4,2.0,solo,,,,1,0,0,0,0,0,0,0.0,,unreachable,1.8,2026-09-11T21:49:57,252.0,1
ycbv6,5,0,ycbv,6,tuna fish can,48,1097,1,,gt,gt,0,fp_solo_render,65.781,,2.95,0.0329,0.7544,8.1,2.0,solo,,,,40,18,0,1,1,1,1,14.9,S,,1.3,2026-09-11T21:50:03,288.0,1
ycbv6,5,0,ycbv,6,tuna fish can,48,1097,1,,proxy,gso/Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g,1,fp_solo_render,129.984,,33.59,0.3741,0.1265,66.0,2.0,solo,,,,1,0,0,0,0,0,0,0.0,,unreachable,1.8,2026-09-11T21:50:04,288.0,1
ycbv6,5,0,ycbv,6,tuna fish can,49,537,1,,gt,gt,0,fp_solo_render,56.656,,4.03,0.0449,0.5186,6.2,2.0,solo,,,,40,21,0,1,1,1,1,14.9,S,,1.3,2026-09-11T21:50:10,324.0,1
ycbv6,5,0,ycbv,6,tuna fish can,49,537,1,,proxy,gso/Don_Franciscos_Gourmet_Coffee_Medium_Decaf_100_Colombian_12_oz_340_g,1,fp_solo_render,128.547,,30.23,0.3366,0.1154,62.3,2.0,solo,,,,1,0,0,0,0,0,0,0.0,,unreachable,1.8,2026-09-11T21:50:11,324.0,1
ycbv7,6,0,ycbv,7,pudding box,58,86,1,,gt,gt,0,fp_solo_render,43.031,,2.8,0.0197,0.9953,6.7,2.6,solo,,,,40,7,0,1,1,1,1,14.4,S,,4.4,2026-09-11T21:50:18,0.0,1
ycbv7,6,0,ycbv,7,pudding box,58,86,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,125.703,,59.13,0.4148,0.0634,116.7,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,2.2,2026-09-11T21:50:22,0.0,1
ycbv7,6,0,ycbv,7,pudding box,58,114,1,,gt,gt,0,fp_solo_render,45.5,,4.12,0.0289,0.9911,6.8,2.6,solo,,,,40,5,0,1,1,1,1,14.6,S,,1.5,2026-09-11T21:50:28,36.0,1
ycbv7,6,0,ycbv,7,pudding box,58,114,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,136.844,,59.05,0.4142,0.0577,115.5,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:50:30,36.0,1
ycbv7,6,0,ycbv,7,pudding box,58,215,1,,gt,gt,0,fp_solo_render,42.156,,5.71,0.0401,0.9223,6.9,2.6,solo,,,,40,4,0,1,1,1,1,14.3,S,,1.5,2026-09-11T21:50:34,72.0,1
ycbv7,6,0,ycbv,7,pudding box,58,215,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,144.625,,54.49,0.3823,0.0611,100.7,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:50:35,72.0,1
ycbv7,6,0,ycbv,7,pudding box,58,553,1,,gt,gt,0,fp_solo_render,58.75,,6.41,0.045,0.4652,6.4,2.6,solo,,,,40,8,0,1,1,1,1,13.9,S,,1.4,2026-09-11T21:50:40,108.0,1
ycbv7,6,0,ycbv,7,pudding box,58,553,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,147.594,,86.97,0.6101,0.037,159.9,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:50:41,108.0,1
ycbv7,6,0,ycbv,7,pudding box,58,583,1,,gt,gt,0,fp_solo_render,45.438,,6.94,0.0487,0.4435,6.7,2.6,solo,,,,40,21,0,1,1,1,1,14.7,S,,1.5,2026-09-11T21:50:45,144.0,1
ycbv7,6,0,ycbv,7,pudding box,58,583,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,146.688,,90.99,0.6383,0.0266,175.4,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:50:47,144.0,1
ycbv7,6,0,ycbv,7,pudding box,58,610,1,,gt,gt,0,fp_solo_render,49.0,,6.78,0.0475,0.4497,6.4,2.6,solo,,,,40,21,0,1,1,1,1,15.0,S,,1.5,2026-09-11T21:50:51,180.0,1
ycbv7,6,0,ycbv,7,pudding box,58,610,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,136.969,,58.68,0.4117,0.048,110.1,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:50:52,180.0,1
ycbv7,6,0,ycbv,7,pudding box,58,642,1,,gt,gt,0,fp_solo_render,44.031,,5.76,0.0404,0.9323,6.5,2.6,solo,,,,40,9,0,1,1,1,1,14.7,S,,1.4,2026-09-11T21:50:57,216.0,1
ycbv7,6,0,ycbv,7,pudding box,58,642,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,124.266,,62.19,0.4363,0.0885,120.5,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:50:58,216.0,1
ycbv7,6,0,ycbv,7,pudding box,58,660,1,,gt,gt,0,fp_solo_render,50.812,,4.07,0.0286,0.8949,6.8,2.6,solo,,,,40,7,0,1,1,1,1,14.5,S,,1.4,2026-09-11T21:51:02,252.0,1
ycbv7,6,0,ycbv,7,pudding box,58,660,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,131.922,,61.6,0.4321,0.0768,118.3,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:04,252.0,1
ycbv7,6,0,ycbv,7,pudding box,58,691,1,,gt,gt,0,fp_solo_render,36.469,,3.06,0.0215,0.9954,6.4,2.6,solo,,,,40,4,0,4,0,0,0,0.0,"F,F,F,F",grasp_failed,1.5,2026-09-11T21:51:08,288.0,1
ycbv7,6,0,ycbv,7,pudding box,58,691,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,144.625,,54.85,0.3848,0.0795,99.3,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:10,288.0,1
ycbv7,6,0,ycbv,7,pudding box,58,1051,1,,gt,gt,0,fp_solo_render,71.812,,3.1,0.0218,1.0,5.8,2.6,solo,,,,40,2,0,2,1,0,1,14.2,"F,S",,1.4,2026-09-11T21:51:14,324.0,1
ycbv7,6,0,ycbv,7,pudding box,58,1051,1,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,149.719,,60.68,0.4257,0.0429,90.2,2.6,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:15,324.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,30,2,,gt,gt,0,fp_solo_render,51.406,,2.16,0.019,0.8615,6.4,2.1,solo,,,,40,16,0,1,1,1,1,14.9,S,,4.3,2026-09-11T21:51:20,0.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,30,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,138.094,,66.79,0.5856,0.0489,130.6,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:25,0.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,121,2,,gt,gt,0,fp_solo_render,53.906,,3.67,0.0322,0.8487,6.3,2.1,solo,,,,40,11,0,1,1,1,1,14.5,S,,1.3,2026-09-11T21:51:30,36.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,121,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,143.406,,63.85,0.5598,0.0419,118.9,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:31,36.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,215,2,,gt,gt,0,fp_solo_render,43.312,,5.25,0.0461,0.3829,6.0,2.1,solo,,,,40,7,0,1,1,1,1,14.6,S,,1.3,2026-09-11T21:51:35,72.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,215,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,146.969,,81.28,0.7127,0.0,117.8,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:37,72.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,583,2,,gt,gt,0,fp_solo_render,52.969,,5.78,0.0507,0.413,6.2,2.1,solo,,,,40,10,0,1,1,1,1,14.8,S,,1.3,2026-09-11T21:51:41,108.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,583,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,149.5,,79.12,0.6937,0.0294,131.9,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:42,108.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,642,2,,gt,gt,0,fp_solo_render,54.094,,6.42,0.0563,0.4147,6.6,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T21:51:46,144.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,642,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,149.281,,81.7,0.7164,0.0182,154.1,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.3,2026-09-11T21:51:48,144.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,677,2,,gt,gt,0,fp_solo_render,45.0,,5.99,0.0525,0.424,6.3,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.1,2026-09-11T21:51:52,180.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,677,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,146.562,,64.34,0.5642,0.035,117.9,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:53,180.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1036,2,,gt,gt,0,fp_solo_render,76.906,,4.84,0.0424,0.461,5.2,2.1,solo,,,,40,20,0,1,1,1,1,14.5,S,,1.3,2026-09-11T21:51:57,216.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1036,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,146.375,,63.78,0.5592,0.0563,117.8,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:51:58,216.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1084,2,,gt,gt,0,fp_solo_render,79.016,,3.89,0.0341,0.9559,5.7,2.1,solo,,,,40,17,0,1,1,1,1,14.9,S,,1.3,2026-09-11T21:52:03,252.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1084,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,140.844,,65.12,0.571,0.0589,115.8,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.3,2026-09-11T21:52:04,252.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1144,2,,gt,gt,0,fp_solo_render,58.594,,2.11,0.0185,1.0,5.7,2.1,solo,,,,40,23,0,1,1,1,1,14.9,S,,1.2,2026-09-11T21:52:08,288.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1144,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,146.75,,64.54,0.5658,0.0491,116.4,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:52:09,288.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1180,2,,gt,gt,0,fp_solo_render,58.844,,1.63,0.0143,1.0,6.1,2.1,solo,,,,40,17,0,1,1,1,1,14.9,S,,1.3,2026-09-11T21:52:14,324.0,1
ycbv8,7,0,ycbv,8,gelatin box,58,1180,2,,proxy,gso/Nestle_Pure_Life_Exotics_Sparkling_Water_Strawberry_Dragon_Fruit_8_count_12_fl_oz_can,1,fp_solo_render,150.5,,76.41,0.6699,0.0261,126.6,2.1,solo,,,,0,0,0,0,0,0,0,0.0,,no_candidates,1.4,2026-09-11T21:52:15,324.0,1
ycbv9,8,0,ycbv,9,potted meat can,49,58,2,,gt,gt,0,fp_solo_render,49.719,,6.37,0.0492,0.6579,6.8,2.6,solo,,,,40,25,0,3,1,0,1,6.2,"F,F,S",,6.5,2026-09-11T21:52:20,0.0,1
ycbv9,8,0,ycbv,9,potted meat can,49,58,2,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,129.719,,37.42,0.2889,0.1355,64.1,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,8.6,2026-09-11T21:52:26,0.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,1,1,,gt,gt,0,fp_solo_render,52.875,,6.77,0.0523,0.5495,6.6,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.3,2026-09-11T21:52:39,36.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,1,1,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,137.031,,32.53,0.2511,0.1312,74.5,2.6,solo,,,,40,5,5,0,0,0,0,0.0,"B,B,B,B,B",all_blocked,2.0,2026-09-11T21:52:40,36.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,127,3,,gt,gt,0,fp_solo_render,43.219,,7.03,0.0543,0.5798,7.1,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.3,2026-09-11T21:52:45,72.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,127,3,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,136.531,,45.05,0.3477,0.1031,90.7,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.7,2026-09-11T21:52:47,72.0,1
ycbv9,8,0,ycbv,9,potted meat can,49,73,2,,gt,gt,0,fp_solo_render,62.656,,5.85,0.0452,0.5869,7.1,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.3,2026-09-11T21:52:51,108.0,1
ycbv9,8,0,ycbv,9,potted meat can,49,73,2,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,127.516,,33.41,0.2579,0.1057,61.1,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.7,2026-09-11T21:52:53,108.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,14,1,,gt,gt,0,fp_solo_render,57.344,,6.02,0.0465,0.6715,6.3,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.3,2026-09-11T21:52:57,144.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,14,1,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,133.344,,30.41,0.2348,0.1798,58.7,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.6,2026-09-11T21:52:59,144.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,492,3,,gt,gt,0,fp_solo_render,55.719,,5.78,0.0446,0.6604,6.7,2.6,solo,,,,40,1,0,1,0,0,0,0.0,F,grasp_failed,1.4,2026-09-11T21:53:03,180.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,492,3,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,133.031,,36.64,0.2829,0.1025,68.9,2.6,solo,,,,40,12,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.9,2026-09-11T21:53:05,180.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,33,1,,gt,gt,0,fp_solo_render,49.969,,4.18,0.0323,0.9877,6.2,2.6,solo,,,,40,1,0,1,1,1,1,14.0,S,,1.5,2026-09-11T21:53:10,216.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,33,1,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,133.906,,30.65,0.2366,0.1547,66.1,2.6,solo,,,,40,6,6,0,0,0,0,0.0,"B,B,B,B,B,B",all_blocked,2.2,2026-09-11T21:53:11,216.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,525,3,,gt,gt,0,fp_solo_render,62.281,,5.89,0.0455,0.6602,6.4,2.6,solo,,,,40,1,0,1,1,1,1,14.1,S,,1.4,2026-09-11T21:53:16,252.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,525,3,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,130.484,,29.39,0.2268,0.2103,53.5,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.7,2026-09-11T21:53:18,252.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,43,1,,gt,gt,0,fp_solo_render,58.75,,2.57,0.0198,1.0,6.3,2.6,solo,,,,40,11,0,2,1,0,1,6.0,"F,S",,1.6,2026-09-11T21:53:23,288.0,1
ycbv9,8,0,ycbv,9,potted meat can,53,43,1,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,132.625,,30.18,0.233,0.2103,70.5,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.6,2026-09-11T21:53:24,288.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,567,3,,gt,gt,0,fp_solo_render,56.219,,2.97,0.023,1.0,6.0,2.6,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.3,2026-09-11T21:53:29,324.0,1
ycbv9,8,0,ycbv,9,potted meat can,59,567,3,,proxy,gso/Polar_Herring_Fillets_Smoked_Peppered_705_oz_total,1,fp_solo_render,132.656,,17.74,0.1369,0.3888,34.4,2.6,solo,,,,40,10,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,1.9,2026-09-11T21:53:30,324.0,1
ycbv10,9,0,ycbv,10,banana,50,620,3,,gt,gt,0,fp_solo_render,52.688,,12.62,0.0638,0.3988,6.5,2.1,solo,,,,40,14,0,2,1,0,1,14.6,"F,S",,8.0,2026-09-11T21:53:36,0.0,1
ycbv10,9,0,ycbv,10,banana,50,620,3,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,135.562,,28.35,0.1433,0.2048,63.3,2.1,solo,,,,40,5,4,1,0,0,0,0.0,"F,B,B,B,B",grasp_failed,16.7,2026-09-11T21:53:44,0.0,1
ycbv10,9,0,ycbv,10,banana,56,39,1,,gt,gt,0,fp_solo_render,54.719,,12.46,0.063,0.4022,6.9,2.1,solo,,,,40,16,0,2,1,0,1,14.6,"F,S",,1.4,2026-09-11T21:54:03,36.0,1
ycbv10,9,0,ycbv,10,banana,56,39,1,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,135.656,,26.13,0.1321,0.2499,59.4,2.1,solo,,,,40,14,0,1,1,1,1,14.6,S,,2.0,2026-09-11T21:54:05,36.0,1
ycbv10,9,0,ycbv,10,banana,50,644,3,,gt,gt,0,fp_solo_render,59.531,,14.09,0.0712,0.3902,6.2,2.1,solo,,,,40,8,0,1,1,1,1,14.9,S,,1.3,2026-09-11T21:54:09,72.0,1
ycbv10,9,0,ycbv,10,banana,50,644,3,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,141.438,,32.6,0.1648,0.1809,56.6,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.9,2026-09-11T21:54:10,72.0,1
ycbv10,9,0,ycbv,10,banana,56,62,1,,gt,gt,0,fp_solo_render,68.094,,13.9,0.0703,0.3954,6.2,2.1,solo,,,,40,9,0,3,1,0,1,14.8,"F,F,S",,1.5,2026-09-11T21:54:15,108.0,1
ycbv10,9,0,ycbv,10,banana,56,62,1,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,141.531,,28.84,0.1458,0.2154,46.5,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.9,2026-09-11T21:54:16,108.0,1
ycbv10,9,0,ycbv,10,banana,50,651,3,,gt,gt,0,fp_solo_render,64.906,,12.01,0.0607,0.4198,6.5,2.1,solo,,,,40,7,0,3,1,0,1,14.5,"F,F,S",,1.4,2026-09-11T21:54:21,144.0,1
ycbv10,9,0,ycbv,10,banana,50,651,3,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,136.812,,79.2,0.4004,0.0,79.7,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.9,2026-09-11T21:54:22,144.0,1
ycbv10,9,0,ycbv,10,banana,56,98,1,,gt,gt,0,fp_solo_render,61.375,,11.95,0.0604,0.4211,8.6,2.1,solo,,,,40,4,0,4,1,0,1,15.1,"F,F,F,S",,1.5,2026-09-11T21:54:27,180.0,1
ycbv10,9,0,ycbv,10,banana,56,98,1,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,135.75,,22.62,0.1144,0.2579,17.0,2.1,solo,,,,40,6,0,1,1,1,1,13.9,S,,2.0,2026-09-11T21:54:28,180.0,1
ycbv10,9,0,ycbv,10,banana,50,712,3,,gt,gt,0,fp_solo_render,71.594,,9.02,0.0456,0.5285,6.0,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.2,2026-09-11T21:54:33,216.0,1
ycbv10,9,0,ycbv,10,banana,50,712,3,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,143.094,,57.67,0.2916,0.0187,76.7,2.1,solo,,,,40,1,0,1,0,0,0,0.0,F,grasp_failed,1.9,2026-09-11T21:54:34,216.0,1
ycbv10,9,0,ycbv,10,banana,56,128,1,,gt,gt,0,fp_solo_render,71.969,,8.91,0.045,0.5338,5.7,2.1,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,1.2,2026-09-11T21:54:38,252.0,1
ycbv10,9,0,ycbv,10,banana,56,128,1,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,141.625,,21.3,0.1077,0.2679,19.1,2.1,solo,,,,40,8,0,3,1,0,1,14.9,"F,F,S",,2.0,2026-09-11T21:54:39,252.0,1
ycbv10,9,0,ycbv,10,banana,50,737,3,,gt,gt,0,fp_solo_render,51.438,,9.7,0.049,0.4976,5.9,2.1,solo,,,,40,12,8,4,0,0,0,0.0,"F,F,F,B,B,F,B,B,B,B,B,B",grasp_failed,2.0,2026-09-11T21:54:44,288.0,1
ycbv10,9,0,ycbv,10,banana,50,737,3,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,138.281,,21.37,0.1081,0.2421,49.9,2.1,solo,,,,40,4,4,0,0,0,0,0.0,"B,B,B,B",all_blocked,2.1,2026-09-11T21:54:46,288.0,1
ycbv10,9,0,ycbv,10,banana,56,143,1,,gt,gt,0,fp_solo_render,55.344,,9.6,0.0485,0.5019,5.6,2.1,solo,,,,40,12,8,4,0,0,0,0.0,"F,F,F,B,B,F,B,B,B,B,B,B",grasp_failed,2.0,2026-09-11T21:54:50,324.0,1
ycbv10,9,0,ycbv,10,banana,56,143,1,,proxy,gso/COAST_GUARD_BOAT,1,fp_solo_render,138.969,,20.89,0.1056,0.2863,52.7,2.1,solo,,,,40,1,0,1,0,0,0,0.0,F,grasp_failed,1.9,2026-09-11T21:54:52,324.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,51,1,3,,gt,gt,0,fp_solo_render,42.688,,6.02,0.0232,0.8907,7.6,4.5,solo,,,,40,29,0,1,1,1,1,14.7,S,,51.1,2026-09-11T21:54:58,0.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,51,1,3,,proxy,housecat6d/bottle-dettol_washing_machine,1,fp_solo_render,136.594,,16.88,0.065,0.5014,13.8,4.5,solo,,,,40,7,0,1,1,1,1,13.1,S,,4.2,2026-09-11T21:55:49,0.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,54,32,2,,gt,gt,0,fp_solo_render,52.812,,8.15,0.0314,0.8822,8.1,3.8,solo,,,,40,13,0,3,1,0,1,14.8,"F,F,S",,2.7,2026-09-11T21:55:58,36.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,54,32,2,,proxy,housecat6d/bottle-dettol_washing_machine,1,fp_solo_render,131.938,,40.54,0.1562,0.2132,96.8,3.8,solo,,,,40,0,0,0,0,0,0,0.0,,unreachable,3.9,2026-09-11T21:56:01,36.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,55,1666,3,,gt,gt,0,fp_solo_render,58.812,,3.39,0.0131,1.0,8.6,3.9,solo,,,,40,26,0,2,1,0,1,14.8,"F,S",,2.5,2026-09-11T21:56:08,72.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,55,1666,3,,proxy,housecat6d/bottle-dettol_washing_machine,1,fp_solo_render,144.156,,50.06,0.1929,0.1328,67.8,3.9,solo,,,,40,6,0,5,0,0,0,0.0,"F,F,F,F,F",grasp_failed,4.2,2026-09-11T21:56:11,72.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,57,1,1,,gt,gt,0,fp_solo_render,31.0,,3.48,0.0134,1.0,8.5,4.6,solo,,,,40,14,0,2,1,0,1,14.9,"F,S",,2.6,2026-09-11T21:56:19,108.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,57,1,1,,proxy,housecat6d/bottle-dettol_washing_machine,1,fp_solo_render,130.484,,16.58,0.0639,0.5341,13.2,4.6,solo,,,,40,12,0,1,1,1,1,5.4,S,,4.0,2026-09-11T21:56:22,108.0,1
ycbv12,10,0,ycbv,12,bleach cleanser,51,407,3,,gt,gt,0,fp_solo_render,50.094,,6.53,0.0252,0.9995,8.1,3.8,solo,,,,40,28,0,1,1,1,1,14.8,S,,2.5,2026-09-11T21:56:30,144.0,1
